full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,map,age,ct_firepower,ct_kills_per_round,ct_rounds_with_a_kill,ct_kills_per_round_win,ct_rating_1.0,ct_damage_per_round,ct_rounds_with_a_multi_kill,ct_damage_per_round_win,ct_pistol_round_rating,ct_entrying,ct_saved_by_teammate_per_round,ct_traded_deaths_per_round,ct_traded_deaths_percentage,ct_opening_deaths_traded_percentage,ct_assists_per_round,ct_support_rounds,ct_trading,ct_saved_teammate_per_round,ct_trade_kills_per_round,ct_trade_kills_percentage,ct_assisted_kills_percentage,ct_damage_per_kill,ct_opening,ct_opening_kills_per_round,ct_opening_deaths_per_round,ct_opening_attempts,ct_opening_success,ct_win_after_opening_kill,ct_attacks_per_round,ct_clutching,ct_clutch_points_per_round,ct_last_alive_percentage,ct_1on1_win_percentage,ct_time_alive_per_round,ct_saves_per_round_loss,ct_sniping,ct_sniper_kills_per_round,ct_sniper_kills_percentage,ct_rounds_with_sniper_kills_percentage,ct_sniper_multi_kill_rounds,ct_sniper_opening_kills_per_round,ct_utility,ct_utility_damage_per_round,ct_utility_kills_per_100_rounds,ct_flashes_thrown_per_round,ct_flash_assists_per_round,ct_time_opponent_flashed_per_round,t_firepower,t_kills_per_round,t_rounds_with_a_kill,t_kills_per_round_win,t_rating_1.0,t_damage_per_round,t_rounds_with_a_multi_kill,t_damage_per_round_win,t_pistol_round_rating,t_entrying,t_saved_by_teammate_per_round,t_traded_deaths_per_round,t_traded_deaths_percentage,t_opening_deaths_traded_percentage,t_assists_per_round,t_support_rounds,t_trading,t_saved_teammate_per_round,t_trade_kills_per_round,t_trade_kills_percentage,t_assisted_kills_percentage,t_damage_per_kill,t_opening,t_opening_kills_per_round,t_opening_deaths_per_round,t_opening_attempts,t_opening_success,t_win_after_opening_kill,t_attacks_per_round,t_clutching,t_clutch_points_per_round,t_last_alive_percentage,t_1on1_win_percentage,t_time_alive_per_round,t_saves_per_round_loss,t_sniping,t_sniper_kills_per_round,t_sniper_kills_percentage,t_rounds_with_sniper_kills_percentage,t_sniper_multi_kill_rounds,t_sniper_opening_kills_per_round,t_utility,t_utility_damage_per_round,t_utility_kills_per_100_rounds,t_flashes_thrown_per_round,t_flash_assists_per_round,t_time_opponent_flashed_per_round,team,player_name,ct_role
https://www.hltv.org/stats/players/19187/xfl0ud?maps=de_mirage,0.58,0.01,0.44,0.05,0.01,0.76,0.16,0,0,0.46,0.09,0.14,0.21,0.26,0.17,0.19,0.19,0.08,0.12,0.18,0.19,1.15,0.5,0.1,0.11,0,0.46,0.76,0.03,0.51,0.02,0.08,0,1.02,0.04,0.01,0.01,0.02,0.01,0.002,0.0004,0.6,0,0.99,0.59,0.03,2.2,de_mirage,22,0.59,0.01,0.46,0.05,0.01,0.8,0.18,0.53,0.04,0.4,0.07,0.12,0.19,0.22,0.19,0.24,0.26,0.06,0.11,0.16,0.2,1.16,0.49,0.11,0.09,0.19,0.55,0.78,0,0.49,0.02,0.08,0,1.05,0.09,0.0,0.01,0.02,0.01,0.002,0.0007,0.63,0.64,0.97,0.44,0.03,2.66,0.5,0.01,0.43,0.05,0.01,0.71,0.15,0.56,0.03,0.51,0.1,0.17,0.22,0.29,0.15,0.14,0.28,0.1,0.13,0.2,0.17,1.14,0.51,0.09,0.14,0.23,0.38,0.74,0,0.54,0.03,0.09,0,0.98,0.01,0.03,0.01,0.02,0.01,0.001,0.0,0.56,0.32,1.01,0.76,0.03,1.94,Sangal,xfl0ud,a_connector
https://www.hltv.org/stats/players/19310/lnz?maps=de_mirage,0.31,0.01,0.44,0.04,0.01,0.68,0.14,0,0,0.27,0.08,0.12,0.19,0.25,0.13,0.2,0.33,0.08,0.13,0.21,0.21,1.09,0.27,0.08,0.09,0,0.47,0.77,0.02,0.66,0.03,0.12,0,1.08,0.07,0.01,0.01,0.02,0.01,0.003,0.002,0.57,0,0.86,0.66,0.05,2.1,de_mirage,22,0.3,0.01,0.44,0.04,0.01,0.7,0.16,0.47,0.04,0.39,0.07,0.11,0.19,0.24,0.14,0.25,0.39,0.07,0.11,0.18,0.23,1.08,0.25,0.08,0.06,0.14,0.55,0.76,0,0.7,0.02,0.1,0,1.12,0.14,0.02,0.02,0.03,0.02,0.006,0.005,0.46,0.52,0.98,0.35,0.04,2.56,0.33,0.01,0.43,0.04,0.01,0.66,0.13,0.48,0.02,0.25,0.09,0.13,0.19,0.25,0.11,0.17,0.38,0.1,0.14,0.24,0.19,1.1,0.36,0.07,0.11,0.18,0.41,0.78,0,0.6,0.03,0.13,0,1.05,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.57,0.22,0.75,0.91,0.05,1.92,Sangal,LNZ,b_anchor
https://www.hltv.org/stats/players/20245/samey?maps=de_mirage,0.53,0.01,0.47,0.05,0.01,0.7,0.17,0,0,0.32,0.09,0.12,0.19,0.24,0.12,0.18,0.54,0.09,0.15,0.22,0.23,1.02,0.52,0.1,0.08,0,0.56,0.78,0.02,0.61,0.03,0.12,0,1.05,0.08,0.92,0.34,0.49,0.26,0.08,0.06,0.57,0,0.95,0.62,0.07,2.48,de_mirage,25,0.73,0.02,0.52,0.06,0.01,0.78,0.2,0.56,0.04,0.34,0.07,0.11,0.18,0.21,0.12,0.18,0.46,0.08,0.13,0.17,0.21,1.0,0.73,0.13,0.08,0.22,0.62,0.78,0,0.37,0.01,0.09,0,1.07,0.15,0.92,0.45,0.57,0.34,0.11,0.09,0.51,0.46,1.56,0.41,0.05,2.73,0.25,0.01,0.42,0.04,0.01,0.61,0.13,0.46,0.04,0.38,0.12,0.13,0.2,0.28,0.11,0.17,0.67,0.11,0.18,0.3,0.26,1.04,0.27,0.06,0.08,0.14,0.46,0.79,0,0.75,0.04,0.16,0,1.03,0.01,0.91,0.22,0.38,0.17,0.06,0.02,0.62,0.25,0.3,0.86,0.09,2.36,Sangal,SaMey,ct_all_round
https://www.hltv.org/stats/players/22361/jottaaa?maps=de_mirage,0.76,0.02,0.49,0.05,0.01,0.79,0.17,0,0,0.51,0.09,0.14,0.21,0.27,0.15,0.18,0.27,0.1,0.13,0.18,0.19,1.09,0.53,0.1,0.09,0,0.52,0.78,0.03,0.55,0.02,0.1,0,1.03,0.06,0.0,0.0,0.0,0.0,0.002,0.0,0.39,0,0.62,0.55,0.03,2.45,de_mirage,22,0.8,0.02,0.52,0.05,0.01,0.84,0.2,0.59,0.05,0.63,0.09,0.14,0.21,0.26,0.17,0.2,0.2,0.07,0.1,0.12,0.19,1.08,0.61,0.12,0.08,0.2,0.59,0.78,0,0.44,0.01,0.08,0,1.05,0.11,0.01,0.01,0.01,0.0,0.003,0.0,0.58,0.28,0.45,0.73,0.04,2.68,0.61,0.01,0.47,0.05,0.01,0.74,0.15,0.57,0.04,0.4,0.1,0.15,0.21,0.29,0.14,0.16,0.49,0.12,0.15,0.23,0.19,1.1,0.44,0.08,0.1,0.18,0.46,0.77,0,0.62,0.03,0.13,0,1.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.78,0.35,0.01,1.96,Sangal,jottAAA,a_anchor
https://www.hltv.org/stats/players/9278/rez?maps=de_mirage,0.67,0.01,0.46,0.05,0.01,0.77,0.17,0,0,0.39,0.09,0.13,0.2,0.25,0.15,0.17,0.31,0.09,0.13,0.19,0.19,1.1,0.59,0.11,0.11,0,0.5,0.72,0.03,0.38,0.02,0.09,0,1.03,0.05,0.05,0.03,0.04,0.02,0.007,0.004,0.47,0,0.64,0.64,0.02,1.64,de_mirage,27,0.65,0.01,0.49,0.05,0.01,0.82,0.18,0.55,0.03,0.36,0.07,0.11,0.18,0.19,0.17,0.2,0.27,0.07,0.11,0.15,0.19,1.11,0.59,0.12,0.1,0.22,0.55,0.7,0,0.38,0.01,0.08,0,1.03,0.09,0.06,0.05,0.06,0.03,0.01,0.006,0.53,0.46,0.73,0.51,0.02,2.22,0.61,0.01,0.44,0.05,0.01,0.72,0.16,0.53,0.03,0.46,0.11,0.15,0.21,0.3,0.12,0.14,0.46,0.12,0.15,0.23,0.18,1.1,0.56,0.1,0.12,0.22,0.44,0.74,0,0.41,0.02,0.1,0,1.05,0.02,0.02,0.01,0.02,0.01,0.002,0.001,0.43,0.22,0.52,0.79,0.02,1.27,NIP,REZ,a_connector
https://www.hltv.org/stats/players/16811/mistem?maps=de_mirage,0.58,0.01,0.46,0.05,0.01,0.73,0.17,0,0,0.33,0.09,0.13,0.19,0.22,0.12,0.16,0.15,0.08,0.12,0.17,0.16,1.09,0.64,0.11,0.13,0,0.46,0.78,0.02,0.45,0.02,0.09,0,0.92,0.04,0.01,0.01,0.01,0.01,0.002,0.002,0.59,0,0.52,0.89,0.06,2.28,de_mirage,23,0.56,0.01,0.47,0.05,0.01,0.77,0.18,0.52,0.04,0.46,0.08,0.12,0.19,0.24,0.14,0.21,0.19,0.06,0.1,0.14,0.18,1.09,0.58,0.11,0.1,0.22,0.53,0.78,0,0.47,0.02,0.08,0,0.95,0.07,0.0,0.01,0.02,0.01,0.003,0.003,0.65,0.39,0.57,0.62,0.06,2.85,0.55,0.01,0.44,0.05,0.01,0.7,0.16,0.54,0.03,0.29,0.09,0.15,0.19,0.2,0.1,0.12,0.27,0.09,0.13,0.2,0.15,1.08,0.64,0.1,0.15,0.25,0.4,0.78,0,0.44,0.03,0.1,0,0.9,0.01,0.01,0.01,0.01,0.01,0.0008,0.0008,0.57,0.18,0.46,1.12,0.06,1.95,NIP,MisteM,a_anchor
https://www.hltv.org/stats/players/17937/isak?maps=de_mirage,0.35,0.01,0.44,0.05,0.01,0.7,0.14,0,0,0.21,0.08,0.12,0.18,0.19,0.13,0.2,0.24,0.08,0.12,0.19,0.19,1.12,0.25,0.08,0.08,0,0.49,0.73,0.02,0.44,0.02,0.11,0,1.05,0.07,0.05,0.03,0.04,0.02,0.007,0.007,0.35,0,0.9,0.39,0.03,2.13,de_mirage,23,0.34,0.01,0.45,0.05,0.01,0.72,0.16,0.5,0.03,0.21,0.06,0.1,0.16,0.12,0.15,0.24,0.17,0.06,0.09,0.14,0.21,1.11,0.27,0.08,0.06,0.14,0.57,0.74,0,0.55,0.02,0.11,0,1.07,0.13,0.08,0.05,0.08,0.04,0.01,0.01,0.38,0.53,0.73,0.3,0.02,2.55,0.36,0.01,0.43,0.05,0.01,0.68,0.13,0.52,0.03,0.3,0.1,0.14,0.2,0.23,0.12,0.16,0.47,0.1,0.15,0.25,0.18,1.13,0.29,0.07,0.09,0.16,0.43,0.72,0,0.37,0.02,0.11,0,1.03,0.02,0.0,0.0,0.0,0.0,0.0004,0.0,0.35,0.28,1.08,0.5,0.03,1.88,NIP,isak,b_anchor
https://www.hltv.org/stats/players/20425/r1nkle?maps=de_mirage,0.85,0.02,0.52,0.06,0.01,0.79,0.19,0,0,0.09,0.08,0.1,0.16,0.16,0.1,0.14,0.48,0.1,0.16,0.2,0.2,1.02,0.79,0.13,0.09,0,0.59,0.74,0.02,0.6,0.02,0.15,0,1.08,0.12,0.94,0.4,0.52,0.33,0.11,0.11,0.5,0,0.77,0.6,0.06,2.47,de_mirage,20,0.9,0.02,0.57,0.06,0.01,0.84,0.22,0.6,0.05,0.31,0.08,0.1,0.17,0.18,0.1,0.13,0.51,0.09,0.14,0.16,0.2,0.98,0.9,0.17,0.11,0.28,0.62,0.72,0,0.7,0.02,0.13,0,1.07,0.17,0.94,0.52,0.61,0.41,0.15,0.15,0.39,0.37,1.04,0.37,0.04,2.64,0.65,0.01,0.47,0.05,0.01,0.73,0.16,0.54,0.03,0.07,0.08,0.1,0.15,0.12,0.1,0.15,0.55,0.11,0.17,0.25,0.19,1.06,0.42,0.08,0.07,0.15,0.54,0.77,0,0.52,0.02,0.18,0,1.1,0.06,0.93,0.27,0.4,0.24,0.08,0.06,0.61,0.23,0.48,0.87,0.08,2.4,NIP,r1nkle,ct_all_round
https://www.hltv.org/stats/players/8565/hen1?maps=de_mirage,0.62,0.01,0.49,0.05,0.01,0.74,0.17,0,0,0.11,0.08,0.1,0.16,0.2,0.12,0.2,0.29,0.09,0.13,0.18,0.21,0.99,0.52,0.1,0.07,0,0.6,0.75,0.02,0.64,0.03,0.14,0,1.05,0.1,0.93,0.37,0.52,0.28,0.1,0.08,0.56,0,0.78,0.79,0.05,1.9,de_mirage,29,0.8,0.02,0.53,0.05,0.01,0.82,0.2,0.51,0.04,0.21,0.06,0.09,0.17,0.18,0.14,0.2,0.36,0.08,0.12,0.15,0.22,0.96,0.8,0.15,0.08,0.22,0.65,0.76,0,0.65,0.02,0.12,0,1.05,0.19,0.93,0.45,0.6,0.36,0.13,0.11,0.53,0.33,0.86,0.58,0.04,2.06,0.34,0.01,0.44,0.04,0.01,0.66,0.13,0.44,0.03,0.12,0.08,0.1,0.16,0.24,0.1,0.17,0.35,0.09,0.14,0.23,0.21,1.02,0.25,0.06,0.06,0.12,0.51,0.74,0,0.61,0.03,0.16,0,1.07,0.03,0.92,0.24,0.42,0.21,0.07,0.04,0.6,0.27,0.63,0.96,0.06,1.81,RED Canids,HEN1,ct_all_round
https://www.hltv.org/stats/players/9216/coldzera?maps=de_mirage,0.86,0.02,0.51,0.05,0.01,0.8,0.19,0,0,0.1,0.07,0.1,0.16,0.21,0.12,0.18,0.27,0.09,0.13,0.18,0.18,0.98,0.37,0.09,0.07,0,0.55,0.74,0.03,0.59,0.03,0.11,0,1.03,0.09,0.12,0.06,0.08,0.05,0.02,0.01,0.45,0,0.69,0.71,0.03,1.54,de_mirage,30,0.82,0.02,0.54,0.05,0.01,0.83,0.2,0.5,0.05,0.25,0.06,0.1,0.17,0.22,0.13,0.19,0.36,0.07,0.12,0.16,0.2,0.96,0.42,0.1,0.06,0.16,0.63,0.71,0,0.54,0.02,0.09,0,1.03,0.15,0.15,0.1,0.13,0.08,0.03,0.02,0.42,0.28,0.79,0.51,0.03,1.81,0.82,0.02,0.48,0.05,0.01,0.77,0.18,0.51,0.03,0.08,0.08,0.1,0.15,0.21,0.12,0.14,0.3,0.09,0.14,0.2,0.17,1.0,0.34,0.07,0.08,0.16,0.47,0.78,0,0.62,0.03,0.13,0,1.03,0.03,0.04,0.02,0.03,0.02,0.003,0.002,0.47,0.2,0.45,0.92,0.02,1.39,RED Canids,coldzera,b_short
https://www.hltv.org/stats/players/21288/venomzera?maps=de_mirage,0.81,0.02,0.48,0.05,0.01,0.8,0.18,0,0,0.54,0.1,0.14,0.21,0.29,0.15,0.18,0.35,0.1,0.13,0.18,0.18,1.09,0.73,0.12,0.12,0,0.5,0.7,0.03,0.54,0.03,0.09,0,1.03,0.06,0.0,0.0,0.0,0.0,0.0003,0.0,0.5,0,0.64,0.71,0.03,2.05,de_mirage,20,0.76,0.02,0.5,0.05,0.01,0.82,0.2,0.56,0.04,0.26,0.06,0.1,0.17,0.23,0.15,0.24,0.29,0.07,0.11,0.15,0.2,1.08,0.57,0.12,0.08,0.2,0.6,0.68,0,0.57,0.02,0.08,0,1.08,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.36,0.66,0.64,0.04,2.78,0.78,0.01,0.46,0.06,0.01,0.77,0.17,0.6,0.05,0.72,0.14,0.18,0.24,0.32,0.14,0.13,0.49,0.14,0.15,0.21,0.17,1.1,0.79,0.13,0.16,0.29,0.44,0.71,0,0.52,0.03,0.09,0,0.98,0.01,0.0,0.0,0.0,0.0,0.0005,0.0,0.41,0.2,0.62,0.74,0.03,1.42,RED Canids,venomzera,a_anchor
https://www.hltv.org/stats/players/9911/kreaz?maps=de_mirage,0.59,0.01,0.47,0.05,0.01,0.76,0.16,0,0,0.31,0.09,0.12,0.19,0.24,0.15,0.19,0.34,0.09,0.13,0.2,0.22,1.11,0.36,0.09,0.1,0,0.47,0.79,0.03,0.66,0.03,0.13,0,1.05,0.08,0.06,0.04,0.06,0.03,0.008,0.005,0.61,0,0.92,0.7,0.04,2.09,de_mirage,27,0.57,0.01,0.5,0.05,0.01,0.79,0.17,0.52,0.03,0.39,0.08,0.11,0.18,0.23,0.16,0.21,0.35,0.08,0.11,0.16,0.22,1.1,0.33,0.09,0.08,0.17,0.52,0.82,0,0.7,0.02,0.11,0,1.03,0.13,0.07,0.06,0.08,0.05,0.01,0.009,0.58,0.47,0.79,0.51,0.04,2.46,0.55,0.01,0.45,0.05,0.01,0.72,0.15,0.51,0.03,0.31,0.1,0.13,0.19,0.26,0.14,0.17,0.45,0.1,0.15,0.24,0.22,1.12,0.43,0.08,0.11,0.19,0.43,0.76,0,0.62,0.03,0.14,0,1.05,0.03,0.04,0.02,0.03,0.01,0.004,0.001,0.65,0.35,1.05,0.88,0.04,1.87,Eclot,kreaz,b_anchor
https://www.hltv.org/stats/players/12945/blytz?maps=de_mirage,0.8,0.02,0.49,0.05,0.01,0.8,0.18,0,0,0.61,0.1,0.15,0.22,0.25,0.16,0.16,0.43,0.1,0.14,0.2,0.19,1.11,0.75,0.12,0.12,0,0.51,0.69,0.03,0.38,0.02,0.07,0,0.98,0.06,0.01,0.01,0.01,0.01,0.002,0.001,0.54,0,0.77,0.63,0.04,2.33,de_mirage,24,0.76,0.02,0.5,0.05,0.01,0.85,0.19,0.57,0.04,0.47,0.07,0.13,0.2,0.21,0.18,0.2,0.39,0.08,0.12,0.16,0.19,1.12,0.77,0.14,0.11,0.25,0.56,0.69,0,0.45,0.02,0.06,0,0.97,0.1,0.0,0.01,0.01,0.0,0.002,0.001,0.66,0.47,0.92,0.58,0.04,3.0,0.75,0.01,0.48,0.05,0.01,0.76,0.17,0.57,0.03,0.67,0.13,0.18,0.24,0.28,0.14,0.14,0.53,0.12,0.16,0.23,0.19,1.1,0.67,0.11,0.13,0.24,0.45,0.7,0,0.35,0.02,0.08,0,1.02,0.02,0.02,0.01,0.02,0.01,0.002,0.001,0.42,0.27,0.63,0.63,0.04,1.71,Eclot,Blytz,
https://www.hltv.org/stats/players/19069/forsyy?maps=de_mirage,0.82,0.02,0.51,0.05,0.01,0.77,0.19,0,0,0.11,0.08,0.1,0.17,0.19,0.12,0.19,0.5,0.11,0.15,0.2,0.23,1.02,0.66,0.12,0.07,0,0.64,0.72,0.02,0.82,0.03,0.17,0,1.15,0.13,0.94,0.43,0.56,0.33,0.12,0.09,0.48,0,0.82,0.6,0.05,2.21,de_mirage,23,0.9,0.02,0.55,0.06,0.01,0.85,0.22,0.58,0.04,0.27,0.07,0.1,0.18,0.18,0.14,0.19,0.55,0.1,0.14,0.16,0.23,1.0,0.85,0.16,0.07,0.23,0.68,0.74,0,0.71,0.02,0.12,0,1.12,0.2,0.93,0.51,0.6,0.39,0.14,0.13,0.37,0.41,0.85,0.35,0.03,2.61,0.61,0.01,0.47,0.05,0.01,0.7,0.16,0.5,0.03,0.11,0.09,0.1,0.16,0.2,0.1,0.19,0.52,0.11,0.16,0.24,0.23,1.04,0.39,0.08,0.06,0.14,0.58,0.69,0,0.85,0.04,0.2,0,1.18,0.07,0.95,0.34,0.5,0.27,0.09,0.06,0.54,0.2,0.79,0.83,0.06,2.04,Eclot,forsyy,ct_all_round
https://www.hltv.org/stats/players/19594/nbqq?maps=de_mirage,0.67,0.01,0.48,0.05,0.01,0.76,0.17,0,0,0.42,0.09,0.14,0.2,0.23,0.16,0.18,0.29,0.08,0.13,0.19,0.22,1.09,0.42,0.09,0.1,0,0.49,0.72,0.03,0.38,0.02,0.09,0,1.02,0.06,0.02,0.02,0.02,0.01,0.003,0.004,0.21,0,0.77,0.34,0.02,2.28,de_mirage,28,0.67,0.01,0.5,0.05,0.01,0.8,0.18,0.54,0.04,0.53,0.08,0.13,0.2,0.21,0.18,0.2,0.39,0.07,0.12,0.16,0.23,1.09,0.42,0.1,0.1,0.2,0.51,0.69,0,0.32,0.01,0.07,0,1.0,0.1,0.02,0.02,0.03,0.02,0.003,0.005,0.25,0.4,0.8,0.23,0.01,2.76,0.61,0.01,0.46,0.05,0.01,0.72,0.16,0.53,0.03,0.35,0.1,0.14,0.2,0.25,0.14,0.16,0.34,0.09,0.14,0.21,0.21,1.09,0.46,0.09,0.1,0.18,0.47,0.76,0,0.44,0.02,0.1,0,1.05,0.02,0.03,0.01,0.02,0.01,0.003,0.004,0.23,0.18,0.75,0.42,0.02,2.02,Eclot,nbqq,b_short
https://www.hltv.org/stats/players/19815/dytor?maps=de_mirage,0.79,0.02,0.48,0.05,0.01,0.8,0.18,0,0,0.4,0.09,0.14,0.2,0.21,0.17,0.17,0.42,0.11,0.14,0.19,0.21,1.11,0.57,0.11,0.11,0,0.5,0.72,0.03,0.41,0.02,0.08,0,1.0,0.05,0.0,0.01,0.01,0.01,0.001,0.002,0.26,0,0.92,0.37,0.02,2.07,de_mirage,22,0.73,0.01,0.5,0.05,0.01,0.84,0.19,0.56,0.04,0.41,0.08,0.12,0.18,0.18,0.18,0.2,0.36,0.07,0.12,0.16,0.21,1.12,0.58,0.12,0.09,0.2,0.58,0.74,0,0.61,0.02,0.07,0,1.0,0.09,0.0,0.01,0.01,0.0,0.002,0.002,0.34,0.42,1.07,0.3,0.03,2.71,0.77,0.01,0.47,0.05,0.01,0.76,0.18,0.58,0.03,0.41,0.11,0.15,0.21,0.24,0.15,0.14,0.54,0.13,0.16,0.23,0.21,1.11,0.54,0.09,0.12,0.22,0.43,0.71,0,0.29,0.02,0.09,0,1.0,0.02,0.01,0.01,0.01,0.01,0.0007,0.002,0.24,0.25,0.78,0.42,0.01,1.61,Eclot,Dytor,b_anchor
https://www.hltv.org/stats/players/7028/summer?maps=de_mirage,0.75,0.02,0.49,0.05,0.01,0.79,0.17,0,0,0.42,0.09,0.14,0.21,0.22,0.14,0.17,0.35,0.09,0.14,0.2,0.18,1.05,0.51,0.1,0.08,0,0.54,0.75,0.03,0.57,0.03,0.1,0,0.97,0.05,0.11,0.06,0.09,0.04,0.02,0.01,0.69,0,0.87,0.79,0.03,1.95,de_mirage,28,0.75,0.02,0.52,0.05,0.01,0.84,0.19,0.52,0.04,0.54,0.08,0.13,0.21,0.2,0.16,0.17,0.39,0.07,0.13,0.16,0.19,1.04,0.58,0.12,0.08,0.2,0.59,0.74,0,0.58,0.02,0.08,0,0.97,0.08,0.13,0.1,0.13,0.07,0.02,0.02,0.65,0.62,0.94,0.53,0.03,2.13,0.67,0.01,0.47,0.05,0.01,0.74,0.16,0.5,0.03,0.34,0.09,0.14,0.21,0.24,0.13,0.16,0.41,0.09,0.15,0.23,0.18,1.06,0.44,0.08,0.09,0.17,0.49,0.78,0,0.57,0.03,0.12,0,0.97,0.02,0.07,0.03,0.05,0.02,0.007,0.006,0.67,0.34,0.72,1.03,0.04,1.86,RareAtom,Summer,a_anchor
https://www.hltv.org/stats/players/8605/somebody?maps=de_mirage,0.76,0.02,0.48,0.05,0.01,0.77,0.18,0,0,0.37,0.08,0.13,0.2,0.24,0.12,0.18,0.15,0.08,0.12,0.16,0.18,1.02,0.73,0.12,0.1,0,0.53,0.78,0.03,0.6,0.03,0.11,0,0.87,0.04,0.14,0.08,0.11,0.06,0.02,0.02,0.46,0,0.43,0.7,0.03,1.59,de_mirage,29,0.55,0.01,0.49,0.05,0.01,0.76,0.18,0.45,0.04,0.28,0.06,0.11,0.18,0.16,0.13,0.22,0.13,0.05,0.09,0.13,0.19,1.0,0.67,0.13,0.08,0.21,0.61,0.76,0,0.75,0.03,0.1,0,0.97,0.08,0.19,0.14,0.2,0.1,0.03,0.03,0.37,0.36,0.38,0.44,0.02,1.58,0.86,0.02,0.48,0.05,0.01,0.79,0.19,0.55,0.04,0.45,0.1,0.15,0.22,0.28,0.12,0.13,0.3,0.1,0.14,0.19,0.17,1.04,0.71,0.11,0.12,0.23,0.47,0.8,0,0.46,0.03,0.11,0,0.78,0.02,0.05,0.02,0.03,0.02,0.006,0.003,0.47,0.16,0.36,0.91,0.03,1.59,RareAtom,somebody,b_anchor
https://www.hltv.org/stats/players/8950/kaze?maps=de_mirage,0.82,0.02,0.5,0.05,0.01,0.78,0.19,0,0,0.17,0.08,0.11,0.17,0.24,0.11,0.17,0.48,0.1,0.15,0.2,0.2,1.01,0.61,0.11,0.07,0,0.63,0.76,0.02,0.69,0.03,0.14,0,0.97,0.09,0.93,0.38,0.5,0.27,0.1,0.08,0.56,0,0.74,0.75,0.06,2.26,de_mirage,30,0.88,0.02,0.54,0.06,0.01,0.85,0.21,0.57,0.04,0.32,0.08,0.1,0.18,0.17,0.12,0.17,0.5,0.08,0.14,0.17,0.19,1.01,0.81,0.15,0.07,0.22,0.68,0.76,0,0.54,0.02,0.12,0,0.87,0.14,0.93,0.5,0.62,0.36,0.13,0.12,0.55,0.27,0.51,0.58,0.05,2.62,0.6,0.01,0.46,0.05,0.01,0.7,0.16,0.5,0.03,0.17,0.08,0.11,0.17,0.32,0.1,0.17,0.55,0.12,0.16,0.25,0.22,1.02,0.31,0.07,0.06,0.13,0.53,0.75,0,0.8,0.04,0.17,0,1.08,0.04,0.91,0.24,0.36,0.18,0.06,0.04,0.63,0.23,0.96,1.01,0.08,2.06,RareAtom,kaze,ct_all_round
https://www.hltv.org/stats/players/19681/childking?maps=de_mirage,0.81,0.02,0.49,0.05,0.01,0.8,0.18,0,0,0.6,0.09,0.15,0.22,0.29,0.16,0.19,0.39,0.1,0.14,0.19,0.21,1.09,0.68,0.12,0.11,0,0.51,0.68,0.03,0.49,0.02,0.09,0,0.98,0.05,0.04,0.03,0.04,0.02,0.007,0.004,0.55,0,0.43,0.84,0.04,2.13,de_mirage,25,0.79,0.02,0.51,0.05,0.01,0.85,0.19,0.55,0.05,0.49,0.07,0.12,0.2,0.26,0.18,0.21,0.48,0.08,0.13,0.17,0.21,1.09,0.48,0.11,0.08,0.19,0.57,0.6,0,0.71,0.03,0.1,0,1.02,0.09,0.06,0.04,0.06,0.03,0.01,0.008,0.63,0.37,0.54,0.7,0.05,2.71,0.74,0.01,0.46,0.05,0.01,0.76,0.17,0.55,0.03,0.64,0.11,0.18,0.24,0.31,0.15,0.16,0.41,0.11,0.15,0.21,0.21,1.09,0.79,0.12,0.14,0.26,0.47,0.75,0,0.34,0.02,0.08,0,0.97,0.02,0.02,0.01,0.02,0.0,0.002,0.001,0.52,0.21,0.32,0.97,0.03,1.72,RareAtom,ChildKing,a_connector
