full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/23175/bam,bam,South Africa,21 years,NIBBLE,63/100,0.97,0.67,77.5,110.1,44.8%,0.70,16.5%,16/100,0.10,0.10,17.2%,17.2%,0.12,13.3%,54/100,0.11,0.09,20.0%,54.0%,52.9%,3.11,0/100,0.00,0.5%,0.3%,0.0,0.0,3/100,0.06,0.09,12.7%,14.2%,115,58/100,0.03,12.1%,66.7%,0m 58s,2.2%,72/100,6.67,0.32,0.59,0.04,2.25
https://www.hltv.org/stats/players/23614/bambosh,Bambosh,Poland,19 years,Insomnia,64/100,1.02,0.68,76.5,104.3,46.0%,1.16,16.9%,59/100,0.10,0.15,27.5%,27.5%,0.20,18.3%,54/100,0.10,0.12,22.9%,45.4%,63.7%,2.77,0/100,0.00,0.6%,0.5%,0.0,0.001,57/100,0.11,0.15,21.5%,25.3%,112,37/100,0.02,10.4%,53.3%,0m 59s,4.9%,21/100,3.91,0.66,0.25,0.01,1.70
https://www.hltv.org/stats/players/21394/ban4na,BaN4na,Hong Kong,23 years,The Art of War,30/100,0.93,0.62,69.2,90.0,43.7%,0.70,14.0%,30/100,0.08,0.13,23.8%,23.8%,0.15,17.6%,51/100,0.10,0.11,21.1%,46.5%,74.6%,2.51,2/100,0.01,2.2%,1.1%,0.004,0.001,24/100,0.09,0.11,18.6%,21.7%,112,42/100,0.02,10.9%,67.6%,1m 1s,4.6%,36/100,4.07,0.98,0.41,0.03,2.06
https://www.hltv.org/stats/players/24446/bankey21,Bankey21,United States,23 years,Amped Red,19/100,0.83,0.47,70.8,90.9,32.5%,2.59,12.5%,88/100,0.23,0.17,33.3%,33.3%,0.23,25.0%,61/100,0.10,0.15,25.0%,40.0%,100.0%,2.65,0/100,0.00,0.0%,-,0.0,0.0,51/100,0.10,0.12,26.3%,15.8%,149,88/100,0.05,20.0%,-,0m 50s,7.7%,31/100,0.22,0.0,0.52,0.05,2.02
https://www.hltv.org/stats/players/19957/bart4k,Bart4k,Mongolia,20 years,The Huns,29/100,0.96,0.62,67.3,86.7,44.0%,1.01,14.3%,45/100,0.10,0.13,23.2%,23.2%,0.12,18.4%,24/100,0.08,0.08,16.0%,47.3%,73.6%,2.28,0/100,0.01,1.5%,0.8%,0.001,0.002,53/100,0.11,0.14,22.1%,21.5%,108,40/100,0.02,9.6%,56.7%,1m 6s,6.8%,42/100,4.33,0.94,0.45,0.03,2.01
https://www.hltv.org/stats/players/22688/baz,baz,Ukraine,21 years,No team,20/100,1.01,0.60,65.7,81.3,42.4%,1.02,13.4%,75/100,0.12,0.15,33.3%,33.3%,0.14,24.5%,19/100,0.07,0.08,15.3%,45.9%,72.2%,2.47,0/100,0.01,1.0%,0.4%,0.001,0.0002,44/100,0.10,0.13,21.6%,21.9%,110,58/100,0.02,9.7%,66.7%,1m 9s,10.4%,21/100,3.06,0.42,0.34,0.02,2.14
https://www.hltv.org/stats/players/23865/bb1,bb1,India,24 years,2ez,100/100,1.33,0.90,94.8,127.2,56.8%,1.45,22.9%,33/100,0.11,0.12,21.7%,21.7%,0.21,15.3%,85/100,0.14,0.10,24.2%,59.6%,67.6%,3.31,0/100,0.00,0.5%,0.4%,0.0,0.0,45/100,0.10,0.16,17.4%,24.4%,105,74/100,0.04,9.7%,100.0%,0m 53s,3.5%,64/100,6.50,1.27,0.54,0.03,1.65
https://www.hltv.org/stats/players/23691/beast,Beast,France,24 years,Final Form,12/100,0.80,0.56,65.0,90.6,42.1%,0.54,11.5%,73/100,0.11,0.17,30.6%,30.6%,0.18,17.0%,20/100,0.07,0.10,17.0%,39.0%,78.3%,2.55,0/100,0.00,0.0%,-,0.0,0.0,37/100,0.08,0.12,21.4%,30.6%,115,31/100,0.01,9.2%,33.3%,0m 54s,3.5%,20/100,3.25,0.58,0.29,0.02,2.27
https://www.hltv.org/stats/players/11199/beastik,beastik,Czech Republic,26 years,SINNERS,32/100,0.99,0.62,69.2,90.2,43.2%,0.99,14.5%,59/100,0.10,0.15,28.7%,28.7%,0.14,19.5%,41/100,0.09,0.11,20.4%,44.7%,71.7%,2.52,0/100,0.00,0.2%,0.2%,0.0002,0.0,12/100,0.07,0.10,16.8%,19.3%,111,39/100,0.02,8.0%,58.9%,1m 5s,6.3%,66/100,4.35,0.81,0.67,0.05,2.42
https://www.hltv.org/stats/players/20788/beastman,Beastman,United States,24 years,No team,79/100,1.05,0.72,77.9,106.4,45.9%,0.98,18.9%,66/100,0.11,0.15,28.3%,28.3%,0.15,16.7%,52/100,0.10,0.11,21.2%,47.6%,70.9%,2.84,1/100,0.01,2.0%,0.9%,0.003,0.003,68/100,0.13,0.16,22.0%,20.8%,108,31/100,0.01,7.4%,83.3%,1m 1s,4.3%,52/100,4.97,0.86,0.48,0.03,2.41
https://www.hltv.org/stats/players/23229/beastofeast,BEASTOFEAST,Uzbekistan,28 years,No team,40/100,0.93,0.64,68.1,95.4,42.8%,0.69,16.1%,27/100,0.10,0.11,33.3%,33.3%,0.11,15.8%,10/100,0.06,0.09,14.9%,42.3%,54.5%,2.51,1/100,0.01,2.3%,0.9%,0.0,0.0,25/100,0.09,0.11,18.1%,21.7%,107,65/100,0.03,10.3%,100.0%,0m 58s,5.2%,16/100,3.68,0.29,0.16,0.01,1.70
https://www.hltv.org/stats/players/21376/bebest,bebest,China,22 years,No team,16/100,0.86,0.59,62.0,86.6,40.8%,0.93,13.3%,19/100,0.09,0.11,21.0%,21.0%,0.09,17.3%,6/100,0.06,0.08,13.8%,40.4%,50.0%,2.21,1/100,0.01,1.8%,0.4%,0.001,0.0,52/100,0.09,0.14,23.8%,22.9%,106,74/100,0.03,14.0%,66.7%,1m 3s,5.3%,29/100,4.68,1.46,0.18,0.01,1.85
https://www.hltv.org/stats/players/23338/beccie,Beccie,Denmark,19 years,Preasy,60/100,1.02,0.67,74.6,98.5,45.1%,1.03,17.0%,81/100,0.13,0.16,26.5%,26.5%,0.17,19.6%,17/100,0.07,0.08,15.2%,47.2%,62.1%,2.61,1/100,0.01,1.2%,0.6%,0.002,0.0,91/100,0.15,0.18,26.9%,27.5%,111,54/100,0.02,10.2%,67.9%,1m 5s,7.1%,32/100,3.57,0.63,0.37,0.03,2.63
https://www.hltv.org/stats/players/13520/becker,becker,United States,32 years,MIGHT,1/100,0.72,0.45,53.9,67.0,34.2%,0.63,8.8%,51/100,0.10,0.14,26.7%,26.7%,0.12,20.4%,4/100,0.05,0.09,14.2%,34.0%,50.0%,2.23,0/100,0.01,1.4%,0.4%,0.002,0.0,52/100,0.08,0.13,29.3%,26.3%,119,34/100,0.01,11.8%,40.0%,0m 59s,6.3%,46/100,2.78,0.45,0.59,0.05,2.33
https://www.hltv.org/stats/players/23963/beeb,beeb,Australia,16 years,No team,0/100,0.58,0.41,49.5,68.6,36.5%,0.31,4.8%,87/100,0.17,0.19,22.2%,22.2%,0.22,22.2%,31/100,0.08,0.14,22.2%,35.7%,40.0%,1.78,0/100,0.00,0.0%,-,0.0,0.0,77/100,0.11,0.16,38.5%,26.9%,120,7/100,0.0,9.5%,-,0m 59s,11.9%,28/100,1.14,0.0,0.56,0.02,1.46
https://www.hltv.org/stats/players/20674/beg0d,beg0d,Brazil,22 years,NITRO,36/100,1.01,0.63,70.1,90.5,43.4%,1.12,14.7%,38/100,0.09,0.13,27.4%,27.4%,0.13,21.3%,34/100,0.09,0.09,17.7%,49.7%,68.1%,2.54,9/100,0.05,7.7%,3.8%,0.01,0.009,57/100,0.11,0.14,22.3%,21.2%,111,62/100,0.02,11.6%,66.3%,1m 8s,9.3%,50/100,3.69,0.66,0.61,0.03,2.08
https://www.hltv.org/stats/players/21775/behindx,BehinDx,Denmark,23 years,Daystar,64/100,1.04,0.69,75.6,103.7,46.0%,1.21,17.0%,76/100,0.13,0.15,32.8%,32.8%,0.17,16.9%,32/100,0.08,0.10,17.9%,46.6%,73.5%,3.05,0/100,0.00,0.6%,0.3%,0.001,0.0,70/100,0.13,0.15,22.2%,26.6%,110,65/100,0.03,11.8%,72.7%,1m 2s,5.7%,80/100,5.61,1.21,0.72,0.05,2.32
https://www.hltv.org/stats/players/23803/beiji,beiji,China,21 years,No team,18/100,0.74,0.58,62.7,77.4,44.2%,1.26,14.0%,16/100,0.09,0.12,0.0%,0.0%,0.02,7.0%,32/100,0.07,0.19,25.6%,27.3%,0.0%,1.60,8/100,0.07,11.5%,4.7%,0.0,0.0,11/100,0.09,0.05,8.0%,20.0%,108,47/100,0.02,9.3%,100.0%,0m 52s,3.8%,35/100,0.0,0.0,0.56,0.02,2.81
https://www.hltv.org/stats/players/23931/beiranzz,BeiranZz,Portugal,24 years,No team,3/100,0.75,0.53,57.7,81.2,42.6%,0.91,8.5%,44/100,0.13,0.12,42.9%,42.9%,0.07,11.7%,2/100,0.04,0.07,11.7%,36.4%,25.0%,2.19,27/100,0.13,24.0%,11.7%,0.01,0.0,77/100,0.10,0.19,36.0%,30.0%,108,96/100,0.05,17.0%,100.0%,1m 8s,3.2%,48/100,3.21,1.06,0.63,0.03,1.87
https://www.hltv.org/stats/players/19235/belchonokk,BELCHONOKK,Russia,20 years,PARIVISION,67/100,1.07,0.69,77.6,102.0,46.5%,1.08,16.8%,51/100,0.10,0.14,25.3%,25.3%,0.17,17.8%,61/100,0.11,0.11,22.1%,49.1%,70.8%,2.82,0/100,0.01,1.2%,0.7%,0.002,0.0009,38/100,0.10,0.13,19.3%,21.4%,113,34/100,0.01,8.7%,58.8%,1m 3s,6.3%,34/100,3.78,0.75,0.43,0.02,2.17
https://www.hltv.org/stats/players/13250/ben1337,ben1337,United States,26 years,Party Astronauts,25/100,0.95,0.60,68.2,87.3,42.8%,0.87,13.7%,65/100,0.11,0.15,26.3%,26.3%,0.15,19.5%,33/100,0.08,0.10,18.1%,46.4%,74.9%,2.74,3/100,0.02,3.6%,1.6%,0.005,0.004,35/100,0.09,0.13,20.9%,20.6%,113,39/100,0.02,9.2%,60.9%,1m 2s,4.0%,84/100,5.32,1.04,0.84,0.08,2.59
https://www.hltv.org/stats/players/23325/benzene,Benzene,India,23 years,Victores Sumus,22/100,0.89,0.59,68.2,96.6,41.6%,1.11,13.4%,34/100,0.08,0.14,21.2%,21.2%,0.18,16.7%,33/100,0.08,0.12,20.2%,39.8%,73.6%,2.53,1/100,0.01,1.0%,0.5%,0.003,0.003,71/100,0.12,0.15,25.8%,23.3%,116,30/100,0.01,10.2%,62.5%,1m 2s,2.7%,33/100,3.14,0.30,0.48,0.02,2.14
https://www.hltv.org/stats/players/24342/c0ffe3,C0FFE3,United States,33 years,No team,0/100,0.61,0.40,51.8,58.9,35.0%,0.53,5.0%,2/100,0.05,0.10,0.0%,0.0%,0.15,15.0%,41/100,0.10,0.05,15.0%,66.7%,50.0%,1.80,0/100,0.00,0.0%,-,0.0,0.0,16/100,0.10,0.05,12.5%,25.0%,130,1/100,0.0,5.0%,-,0m 55s,0.0%,3/100,0.0,0.0,0.20,0.0,2.06
https://www.hltv.org/stats/players/23439/c0ldhurt,c0ldhurt,Lithuania,23 years,Insilio fe,31/100,0.95,0.64,70.8,101.8,45.7%,1.04,12.9%,26/100,0.09,0.13,17.9%,17.9%,0.13,14.9%,67/100,0.11,0.10,21.7%,52.9%,71.4%,1.89,83/100,0.26,39.8%,21.1%,0.06,0.07,26/100,0.09,0.12,18.9%,16.6%,111,48/100,0.02,10.2%,57.1%,0m 59s,6.0%,37/100,2.23,0.36,0.52,0.05,2.38
https://www.hltv.org/stats/players/16723/cabbi,Cabbi,Denmark,26 years,Sashi,73/100,1.07,0.71,77.2,104.0,47.5%,1.06,17.7%,54/100,0.11,0.14,25.1%,25.1%,0.14,15.2%,73/100,0.12,0.12,24.3%,49.1%,72.8%,2.72,0/100,0.01,1.1%,0.6%,0.002,0.001,45/100,0.11,0.14,19.4%,19.7%,108,39/100,0.02,8.8%,58.0%,1m 1s,5.1%,40/100,4.36,0.80,0.41,0.03,2.42
https://www.hltv.org/stats/players/7964/cadian,cadiaN,Denmark,29 years,Astralis,56/100,1.04,0.69,72.5,82.3,47.2%,,16.4%,15/100,0.09,0.10,20.0%,20.0%,0.11,17.5%,77/100,0.12,0.09,21.9%,56.9%,75.5%,2.19,92/100,0.33,47.7%,25.5%,0.08,0.08,13/100,0.08,0.11,15.7%,18.5%,92,51/100,0.02,12.1%,57.3%,1m 1s,10.6%,79/100,5.16,1.02,0.78,0.07,2.29
https://www.hltv.org/stats/players/10563/caike,caike,Brazil,30 years,No team,40/100,0.94,0.64,70.8,88.8,44.6%,,15.1%,60/100,0.10,0.15,28.1%,28.1%,0.14,18.3%,45/100,0.09,0.11,20.3%,46.5%,73.4%,2.68,8/100,0.05,7.0%,3.4%,0.01,0.01,26/100,0.09,0.12,18.8%,19.7%,110,55/100,0.02,9.5%,68.0%,1m 43s,4.1%,46/100,4.03,0.80,0.54,0.03,1.77
https://www.hltv.org/stats/players/20273/cajun,CAJUN,United States,27 years,Final Form,53/100,0.96,0.65,75.5,107.8,43.4%,1.02,16.0%,83/100,0.13,0.18,26.7%,26.7%,0.21,16.4%,49/100,0.10,0.14,23.1%,41.2%,71.1%,3.09,1/100,0.01,1.3%,0.9%,0.002,0.0,39/100,0.09,0.14,20.9%,21.5%,117,21/100,0.01,7.1%,58.8%,0m 53s,0.8%,88/100,6.35,1.06,0.85,0.07,2.40
https://www.hltv.org/stats/players/14744/calamity,calamity,Canada,22 years,No team,60/100,1.01,0.66,78.5,101.2,44.6%,1.15,15.9%,76/100,0.11,0.17,30.0%,30.0%,0.21,18.3%,36/100,0.09,0.10,18.9%,46.2%,71.7%,3.48,0/100,0.00,0.3%,0.2%,0.0,0.0,34/100,0.09,0.13,19.9%,24.2%,119,39/100,0.02,8.5%,47.4%,0m 10s,1.2%,47/100,4.64,0.44,0.50,0.03,1.96
https://www.hltv.org/stats/players/21127/calix,Calix,Vietnam,17 years,No team,47/100,0.99,0.66,71.8,90.2,46.1%,1.10,15.6%,66/100,0.11,0.15,28.4%,28.4%,0.12,14.6%,40/100,0.09,0.11,20.2%,43.6%,74.7%,2.57,0/100,0.01,0.9%,0.5%,0.0005,0.0005,37/100,0.10,0.13,19.5%,20.4%,109,48/100,0.02,10.2%,69.6%,1m 3s,3.5%,45/100,4.81,0.64,0.45,0.02,2.06
https://www.hltv.org/stats/players/23976/cannibal,CANNIBAL,United States,31 years,COVEN,2/100,0.57,0.48,56.8,102.3,33.7%,0.68,10.5%,31/100,0.12,0.12,13.6%,13.6%,0.13,11.2%,30/100,0.07,0.16,23.6%,30.2%,42.1%,2.32,1/100,0.01,2.4%,1.1%,0.0,0.007,39/100,0.10,0.10,21.3%,31.5%,119,26/100,0.007,13.1%,40.0%,0m 48s,1.4%,55/100,2.18,1.12,0.87,0.05,2.06
https://www.hltv.org/stats/players/23063/cara-de-banana,Cara de Banana,Brazil,24 years,PEAK fe,7/100,0.80,0.54,60.8,88.0,38.6%,0.89,11.5%,14/100,0.08,0.12,19.6%,19.6%,0.14,17.5%,31/100,0.08,0.11,18.6%,43.1%,75.3%,2.06,76/100,0.22,41.2%,17.0%,0.06,0.05,38/100,0.08,0.12,22.5%,26.2%,113,54/100,0.02,16.4%,53.6%,1m 2s,6.2%,57/100,2.69,0.76,0.78,0.06,2.39
https://www.hltv.org/stats/players/20029/card,card,Brazil,21 years,MIBR Academy,52/100,1.06,0.69,69.5,91.6,47.6%,1.05,16.3%,8/100,0.07,0.09,20.6%,20.6%,0.08,17.8%,44/100,0.10,0.07,16.3%,58.9%,72.6%,1.80,93/100,0.39,56.3%,29.9%,0.10,0.08,32/100,0.08,0.13,19.5%,19.9%,101,82/100,0.03,16.4%,58.3%,1m 9s,11.7%,45/100,2.44,0.59,0.58,0.05,2.46
https://www.hltv.org/stats/players/20185/cass1n,cass1n,Brazil,22 years,inSanitY,59/100,1.14,0.70,71.2,89.6,47.6%,1.15,17.3%,22/100,0.09,0.11,21.9%,21.9%,0.12,21.4%,59/100,0.11,0.07,17.6%,62.1%,76.0%,1.94,93/100,0.38,53.9%,30.5%,0.10,0.09,47/100,0.10,0.14,20.8%,22.8%,102,69/100,0.03,14.4%,63.0%,1m 11s,13.4%,68/100,3.91,1.08,0.81,0.08,2.29
https://www.hltv.org/stats/players/23617/catastr0phe,Catastr0phE,India,23 years,No team,68/100,0.99,0.68,76.6,102.4,45.1%,1.00,18.0%,94/100,0.13,0.21,33.3%,33.3%,0.21,17.0%,67/100,0.12,0.17,29.1%,40.0%,66.7%,2.60,0/100,0.00,0.7%,0.5%,0.0,0.0,56/100,0.13,0.14,20.0%,27.1%,113,53/100,0.02,10.7%,100.0%,0m 58s,4.2%,21/100,2.91,0.49,0.27,0.01,3.04
https://www.hltv.org/stats/players/24255/catf1sh,catf1sh,Germany,21 years,No team,24/100,0.84,0.55,59.8,76.9,38.7%,1.48,16.1%,71/100,0.13,0.15,33.3%,33.3%,0.16,27.4%,44/100,0.10,0.10,19.4%,50.0%,66.7%,2.06,0/100,0.00,0.0%,-,0.0,0.0,74/100,0.13,0.15,26.5%,23.5%,109,4/100,0.0,4.8%,0.0%,1m 1s,12.5%,37/100,3.55,1.61,0.53,0.0,1.11
https://www.hltv.org/stats/players/21749/cbass,cbass,Uruguay,23 years,Take Flyte,48/100,0.97,0.64,74.9,102.6,44.1%,0.88,15.3%,34/100,0.09,0.14,22.4%,22.4%,0.20,17.3%,65/100,0.11,0.14,25.2%,44.8%,67.0%,3.00,6/100,0.03,5.0%,3.3%,0.01,0.008,40/100,0.09,0.13,20.5%,24.0%,118,46/100,0.02,11.4%,62.1%,0m 57s,2.6%,77/100,5.04,0.81,0.77,0.06,2.40
https://www.hltv.org/stats/players/742/cekka,CEKKA,Uzbekistan,31 years,No team,26/100,0.94,0.62,64.7,88.0,42.7%,0.91,14.5%,16/100,0.08,0.12,15.4%,15.4%,0.11,16.4%,61/100,0.11,0.10,21.0%,51.2%,77.1%,1.57,92/100,0.34,55.0%,27.0%,0.09,0.08,31/100,0.08,0.13,20.5%,20.3%,105,58/100,0.02,14.6%,51.9%,1m 0s,6.0%,23/100,1.01,0.42,0.43,0.03,2.14
https://www.hltv.org/stats/players/23512/celelo,Celelo,Argentina,19 years,No team,32/100,0.83,0.62,68.2,108.1,43.8%,0.84,14.7%,77/100,0.11,0.19,38.6%,38.6%,0.13,12.2%,48/100,0.10,0.12,22.2%,45.0%,55.6%,2.07,0/100,0.00,0.0%,-,0.0,0.0,41/100,0.09,0.13,21.4%,19.6%,110,21/100,0.008,9.7%,50.0%,0m 50s,2.4%,0/100,0.61,0.0,0.05,0.0,0.98
https://www.hltv.org/stats/players/21042/cellax,Cellax,Brazil,23 years,thekillaz fe,52/100,0.98,0.70,68.0,96.0,47.3%,0.68,16.7%,37/100,0.10,0.13,27.1%,27.1%,0.11,13.1%,56/100,0.11,0.12,22.3%,47.8%,63.6%,1.89,91/100,0.31,44.6%,21.1%,0.09,0.07,54/100,0.11,0.14,19.9%,30.5%,98,57/100,0.02,13.2%,53.3%,0m 57s,4.3%,32/100,2.04,0.61,0.49,0.04,2.17
https://www.hltv.org/stats/players/24592/cendiary,CendiarY,Hungary,21 years,No team,35/100,0.85,0.61,66.8,89.2,45.2%,1.76,16.1%,7/100,0.08,0.10,14.3%,14.3%,0.11,19.4%,13/100,0.03,0.11,14.5%,22.2%,100.0%,2.18,0/100,0.00,0.0%,-,0.0,0.0,96/100,0.18,0.24,39.5%,28.9%,109,66/100,0.03,11.3%,100.0%,0m 54s,0.0%,2/100,1.21,0.0,0.21,0.0,1.21
https://www.hltv.org/stats/players/22404/cerolzin,cerolzin,Brazil,22 years,No team,58/100,1.02,0.66,76.8,104.4,46.0%,1.01,16.1%,36/100,0.09,0.13,27.3%,27.3%,0.16,17.5%,49/100,0.10,0.11,21.0%,47.4%,68.5%,3.05,0/100,0.01,1.2%,0.7%,0.002,0.0006,19/100,0.08,0.12,17.6%,19.2%,116,33/100,0.01,9.9%,60.9%,1m 4s,7.3%,46/100,4.58,0.77,0.46,0.03,2.19
https://www.hltv.org/stats/players/11219/cerq,CeRq,Bulgaria,25 years,500,66/100,1.12,0.72,72.8,94.2,48.4%,1.09,17.6%,40/100,0.10,0.12,26.2%,26.2%,0.10,18.0%,70/100,0.12,0.08,20.2%,58.9%,74.8%,1.94,93/100,0.38,52.9%,28.1%,0.10,0.09,60/100,0.11,0.16,21.8%,20.3%,101,57/100,0.02,11.5%,59.7%,1m 11s,8.1%,47/100,2.62,0.56,0.63,0.05,2.12
https://www.hltv.org/stats/players/24714/ch1rs,ch1rs,Ukraine,17 years,No team,42/100,0.98,0.67,72.7,90.4,49.3%,0.33,13.4%,90/100,0.18,0.16,30.0%,30.0%,0.22,11.9%,20/100,0.06,0.15,20.9%,28.6%,50.0%,2.52,0/100,0.00,0.0%,-,0.0,0.0,43/100,0.09,0.13,20.0%,31.1%,108,4/100,0.0,3.0%,0.0%,1m 1s,8.6%,15/100,2.75,1.49,0.22,0.0,2.38
https://www.hltv.org/stats/players/22265/cham,Cham,Sweden,20 years,GODSENT,43/100,0.92,0.61,75.0,101.9,40.5%,0.75,15.0%,20/100,0.09,0.12,17.2%,17.2%,0.19,19.5%,44/100,0.09,0.12,21.4%,43.9%,68.0%,2.92,7/100,0.03,5.5%,2.6%,0.01,0.01,16/100,0.09,0.10,16.0%,21.8%,123,29/100,0.01,11.8%,33.3%,0m 58s,6.2%,52/100,5.22,0.56,0.48,0.03,2.21
https://www.hltv.org/stats/players/23423/champ,ChAmP,India,25 years,Victores Sumus,30/100,1.00,0.62,71.9,95.4,46.6%,0.95,13.0%,87/100,0.12,0.17,31.2%,31.2%,0.20,20.4%,14/100,0.06,0.07,13.2%,46.7%,71.4%,2.99,0/100,0.00,0.3%,-,0.0,0.0,59/100,0.12,0.14,22.4%,23.8%,116,64/100,0.03,12.3%,80.0%,1m 4s,4.6%,70/100,4.76,0.22,0.70,0.06,2.32
https://www.hltv.org/stats/players/17791/charisma,CHarisma,Kazakhstan,29 years,No team,73/100,1.07,0.69,75.9,97.3,44.9%,1.34,19.4%,27/100,0.08,0.13,20.9%,20.9%,0.14,16.6%,47/100,0.09,0.14,22.9%,40.3%,72.4%,2.68,14/100,0.08,11.9%,5.4%,0.02,0.01,11/100,0.06,0.11,16.1%,21.1%,109,65/100,0.03,9.9%,50.0%,1m 7s,5.6%,76/100,6.81,0.96,0.65,0.03,2.22
https://www.hltv.org/stats/players/18361/d0cc,D0cC,Netherlands,24 years,No team,82/100,1.14,0.75,78.0,100.9,50.4%,1.28,18.8%,38/100,0.10,0.13,24.1%,24.1%,0.12,17.3%,47/100,0.10,0.07,17.3%,57.4%,70.6%,2.21,67/100,0.22,29.3%,16.7%,0.06,0.04,78/100,0.13,0.18,23.9%,19.6%,104,67/100,0.03,12.8%,62.3%,1m 8s,4.8%,49/100,1.97,0.26,0.75,0.04,2.14
https://www.hltv.org/stats/players/23987/d0rren,d0RREN,Russia,18 years,THE,78/100,1.04,0.75,77.6,103.0,52.1%,1.33,17.5%,26/100,0.10,0.12,28.6%,28.6%,0.12,15.2%,15/100,0.06,0.10,15.2%,36.4%,83.3%,2.46,14/100,0.08,11.0%,6.5%,0.02,0.01,70/100,0.13,0.16,21.5%,25.2%,103,27/100,0.005,12.4%,50.0%,1m 4s,5.9%,65/100,5.18,0.92,0.59,0.04,2.20
https://www.hltv.org/stats/players/23601/d1aszz,d1aszz,Kazakhstan,20 years,No team,8/100,0.79,0.51,66.8,99.2,40.7%,0.70,7.0%,20/100,0.05,0.13,26.7%,26.7%,0.22,22.1%,46/100,0.09,0.17,26.7%,34.8%,37.5%,2.20,0/100,0.00,0.0%,-,0.0,0.0,19/100,0.10,0.08,15.9%,15.9%,131,44/100,0.02,3.5%,-,0m 57s,5.8%,33/100,3.27,0.0,0.48,0.02,2.46
https://www.hltv.org/stats/players/20357/d1ledez,d1Ledez,Russia,21 years,9 Pandas,78/100,1.12,0.72,78.5,101.6,48.0%,1.23,18.3%,67/100,0.11,0.15,28.1%,28.1%,0.16,17.4%,69/100,0.12,0.12,23.2%,49.6%,73.3%,2.82,0/100,0.01,0.9%,0.6%,0.002,0.0005,50/100,0.12,0.14,19.6%,20.8%,108,49/100,0.02,7.7%,67.2%,1m 6s,6.0%,42/100,3.68,0.60,0.53,0.03,1.92
https://www.hltv.org/stats/players/21693/d1sastrous,D1sastrouS,Kazakhstan,21 years,No team,6/100,0.83,0.52,59.8,86.6,37.8%,0.56,11.8%,77/100,0.15,0.15,25.0%,25.0%,0.17,19.4%,19/100,0.07,0.10,17.8%,41.2%,60.7%,2.03,2/100,0.03,5.6%,0.3%,0.0,0.0,29/100,0.10,0.10,20.3%,19.3%,116,28/100,0.01,8.1%,57.1%,1m 5s,4.5%,28/100,2.09,1.05,0.47,0.02,2.30
https://www.hltv.org/stats/players/15831/d7,D7,Portugal,24 years,NAVI Javelins,77/100,1.11,0.72,78.7,102.9,48.0%,1.09,17.8%,59/100,0.10,0.15,22.9%,22.9%,0.18,18.5%,58/100,0.11,0.11,21.8%,48.6%,72.0%,2.90,1/100,0.01,1.4%,0.7%,0.002,0.001,30/100,0.10,0.13,17.5%,23.1%,110,53/100,0.02,9.0%,64.5%,1m 4s,4.4%,57/100,4.51,0.73,0.59,0.04,2.07
https://www.hltv.org/stats/players/20961/d9zz,d9zz,Poland,21 years,No team,85/100,1.15,0.77,75.9,97.0,51.2%,1.03,22.6%,37/100,0.07,0.13,40.0%,40.0%,0.12,19.5%,41/100,0.09,0.03,12.2%,75.0%,80.0%,2.90,3/100,0.02,2.3%,1.2%,0.006,0.0,89/100,0.13,0.20,26.0%,28.3%,98,54/100,0.02,14.6%,50.0%,1m 8s,6.2%,33/100,3.13,0.0,0.53,0.01,1.96
https://www.hltv.org/stats/players/22108/dabbehhh,Dabbehhh,Iceland,24 years,Þór,17/100,0.80,0.57,69.5,89.3,46.3%,1.18,11.0%,4/100,0.07,0.09,13.3%,13.3%,0.18,18.4%,5/100,0.04,0.11,15.4%,28.6%,50.0%,2.55,0/100,0.00,0.0%,-,0.0,0.0,59/100,0.14,0.12,21.8%,25.6%,121,23/100,0.007,11.0%,50.0%,0m 56s,2.4%,18/100,1.19,0.0,0.43,0.02,1.94
https://www.hltv.org/stats/players/23893/daddy,daddy,Thailand,23 years,No team,45/100,0.96,0.67,68.3,101.8,46.6%,1.00,15.9%,69/100,0.10,0.16,40.0%,40.0%,0.16,13.6%,18/100,0.06,0.06,11.4%,50.0%,80.0%,1.90,1/100,0.01,1.7%,1.1%,0.0,0.0,1/100,0.05,0.08,11.9%,18.6%,102,78/100,0.10,6.8%,100.0%,0m 58s,0.0%,40/100,1.27,1.14,0.60,0.01,2.60
